Id,Probability
21464,0.3665766
21465,0.021705093
21466,0.23847045
21467,0.01692628
21468,0.076547064
21469,0.06433509
21470,0.01723974
21471,0.13026385
21472,0.032815337
21473,0.042691913
21474,0.024706822
21475,0.14552465
21476,0.33255664
21477,0.084680796
21478,0.05939478
21479,0.0504606
21480,0.21189798
21481,0.159803
21482,0.22522864
21483,0.18669032
21484,0.1565186
21485,0.08773163
21486,0.016007246
21487,0.050001655
21488,0.12655087
21489,0.030496236
21490,0.7980778
21491,0.4865611
21492,0.64833295
21493,0.029647531
21494,0.038593926
21495,0.02223484
21496,0.167039
21497,0.18344633
21498,0.2945918
21499,0.8391542
21500,0.40753597
21501,0.3766842
21502,0.33577543
21503,0.032342825
21504,0.87818015
21505,0.68279845
21506,0.019947335
21507,0.41249678
21508,0.02070399
21509,0.114305474
21510,0.11749758
21511,0.14707181
21512,0.25353402
21513,0.63785315
21514,0.039452307
21515,0.41699067
21516,0.09448437
21517,0.7425447
21518,0.63408935
21519,0.042718288
21520,0.04050002
21521,0.114251845
21522,0.05391503
21523,0.11765461
21524,0.9884067
21525,0.039431892
21526,0.21769567
21527,0.13362597
21528,0.32698748
21529,0.7207928
21530,0.030636124
21531,0.17554739
21532,0.019868532
21533,0.2653873
21534,0.07561137
21535,0.013522318
21536,0.037492912
21537,0.16068876
21538,0.017986892
21539,0.07007364
21540,0.47998908
21541,0.21275246
21542,0.15584837
21543,0.02860123
21544,0.052091353
21545,0.11987784
21546,0.14301546
21547,0.28954098
21548,0.2553276
21549,0.017006604
21550,0.103769094
21551,0.31138095
21552,0.03989922
21553,0.07628616
21554,0.20322816
21555,0.412511
21556,0.18914445
21557,0.13782923
21558,0.2201824
21559,0.43940884
21560,0.32381496
21561,0.95526034
21562,0.09936615
21563,0.0301086
21564,0.011035859
21565,0.14919198
21566,0.035481345
21567,0.25645056
21568,0.044308856
21569,0.04747636
21570,0.3017024
21571,0.22496909
21572,0.043078817
21573,0.09023589
21574,0.02438675
21575,0.13511592
21576,0.50544107
21577,0.65567714
21578,0.341131
21579,0.15948279
21580,0.50818664
21581,0.081902236
21582,0.08189603
21583,0.01705961
21584,0.01943799
21585,0.08144474
21586,0.122784965
21587,0.04544658
21588,0.014946742
21589,0.218705
21590,0.07929301
21591,0.07777147
21592,0.41692466
21593,0.024254594
21594,0.1704494
21595,0.85745806
21596,0.05292252
21597,0.17075126
21598,0.7240189
21599,0.023739684
21600,0.29445755
21601,0.09989454
21602,0.12029046
21603,0.02953829
21604,0.6543484
21605,0.16060142
21606,0.07000603
21607,0.08274085
21608,0.25405145
21609,0.05598493
21610,0.31612125
21611,0.60054094
21612,0.17329192
21613,0.063750364
21614,0.042950816
21615,0.011666138
21616,0.111574806
21617,0.05112284
21618,0.47638866
21619,0.13951892
21620,0.24459338
21621,0.06826813
21622,0.0966563
21623,0.48193806
21624,0.71174073
21625,0.043416817
21626,0.071489036
21627,0.84681237
21628,0.05998517
21629,0.053095073
21630,0.19605279
21631,0.519857
21632,0.025825573
21633,0.21766746
21634,0.51404035
21635,0.118696064
21636,0.21641529
21637,0.59478706
21638,0.06773177
21639,0.013244372
21640,0.050064422
21641,0.8476458
21642,0.4963012
21643,0.29034162
21644,0.04038479
21645,0.034022436
21646,0.062240593
21647,0.1196402
21648,0.035837527
21649,0.030177016
21650,0.34740102
21651,0.013823288
21652,0.41734007
21653,0.017652053
21654,0.24892981
21655,0.088290304
21656,0.22380598
21657,0.9179224
21658,0.14907141
21659,0.067710705
21660,0.12837759
21661,0.053605095
21662,0.3083903
21663,0.01462355
21664,0.33867088
21665,0.089215755
21666,0.031659067
21667,0.037910815
21668,0.12276037
21669,0.035317644
21670,0.5352694
21671,0.026084235
21672,0.15008143
21673,0.02635793
21674,0.44205233
21675,0.05950891
21676,0.058914352
21677,0.07855707
21678,0.024400707
21679,0.16808905
21680,0.0236834
21681,0.02745409
21682,0.039849974
21683,0.06746994
21684,0.06980807
21685,0.040541593
21686,0.34044346
21687,0.38736296
21688,0.48989263
21689,0.14556822
21690,0.835032
21691,0.044358507
21692,0.16489524
21693,0.022052286
21694,0.97739196
21695,0.15278445
21696,0.21866639
21697,0.065066636
21698,0.100455
21699,0.72891766
21700,0.06956974
21701,0.04641517
21702,0.11535791
21703,0.080669574
21704,0.11636853
21705,0.0336271
21706,0.1514271
21707,0.4197261
21708,0.026405161
21709,0.12202662
21710,0.061381873
21711,0.40829626
21712,0.2941168
21713,0.045815945
21714,0.03557204
21715,0.2863008
21716,0.016202409
21717,0.079795666
21718,0.066383414
21719,0.17048302
21720,0.08265714
21721,0.76996017
21722,0.09587912
21723,0.17386419
21724,0.111969836
21725,0.1281646
21726,0.01809837
21727,0.05500655
21728,0.28015453
21729,0.23672816
21730,0.033545095
21731,0.553635
21732,0.12428685
21733,0.047516756
21734,0.080980524
21735,0.23226662
21736,0.12011463
21737,0.43546215
21738,0.2936811
21739,0.028992333
21740,0.046484012
21741,0.48290208
21742,0.08368423
21743,0.08100514
21744,0.36825016
21745,0.28817114
21746,0.1920602
21747,0.01682146
21748,0.30494115
21749,0.06588682
21750,0.08495261
21751,0.67884696
21752,0.40259752
21753,0.76967984
21754,0.8271151
21755,0.029092811
21756,0.07760752
21757,0.084754914
21758,0.44985667
21759,0.8624918
21760,0.8726151
21761,0.036819153
21762,0.95419383
21763,0.0773969
21764,0.1286929
21765,0.025521994
21766,0.42734674
21767,0.10006177
21768,0.52029413
21769,0.34974504
21770,0.21028718
21771,0.028339937
21772,0.08363343
21773,0.18767169
21774,0.019291539
21775,0.36090398
21776,0.015294581
21777,0.02323034
21778,0.4285982
21779,0.0874994
21780,0.8241214
21781,0.9255576
21782,0.06298644
21783,0.037040263
21784,0.65513456
21785,0.5169097
21786,0.5213707
21787,0.0671042
21788,0.14899848
21789,0.4531787
21790,0.07141822
21791,0.1163071
21792,0.9019062
21793,0.36624867
21794,0.33879298
21795,0.29706243
21796,0.1246854
21797,0.11465541
21798,0.64494336
21799,0.11528621
21800,0.014650618
21801,0.38170248
21802,0.33477247
21803,0.33123082
21804,0.2664924
21805,0.49690434
21806,0.13626839
21807,0.13739732
21808,0.016687583
21809,0.04516981
21810,0.07038989
21811,0.047973946
21812,0.0320174
21813,0.456067
21814,0.09541202
21815,0.044628955
21816,0.08013314
21817,0.021501238
21818,0.5100554
21819,0.6064064
21820,0.17817323
21821,0.07623124
21822,0.015708433
21823,0.08662805
21824,0.017851923
21825,0.07031311
21826,0.22317018
21827,0.101043075
21828,0.39315912
21829,0.045728445
21830,0.2623589
21831,0.33438918
21832,0.049174044
21833,0.12333921
21834,0.054009814
21835,0.02944028
21836,0.2706948
21837,0.013367079
21838,0.42636672
21839,0.20213664
21840,0.03391965
21841,0.27872688
21842,0.23545225
21843,0.8336272
21844,0.059522737
21845,0.06468025
21846,0.7875669
21847,0.058189947
21848,0.09431601
21849,0.7093908
21850,0.04077557
21851,0.09274269
21852,0.022596197
21853,0.3968963
21854,0.3905946
21855,0.22316605
21856,0.15749766
21857,0.39881706
21858,0.068865955
21859,0.28643095
21860,0.1580117
21861,0.4126132
21862,0.8424552
21863,0.11789599
21864,0.11051476
21865,0.022514038
21866,0.2784448
21867,0.15512972
21868,0.12146446
21869,0.08673749
21870,0.05028106
21871,0.24740294
21872,0.47350472
21873,0.19866899
21874,0.050862424
21875,0.09547357
21876,0.15496501
21877,0.12035089
21878,0.08437286
21879,0.9441633
21880,0.14664319
21881,0.022283962
21882,0.4079452
21883,0.10983322
21884,0.100064665
21885,0.12842028
21886,0.053193416
21887,0.023442639
21888,0.2451728
21889,0.38979268
21890,0.025637941
21891,0.08663629
21892,0.8461763
21893,0.15007044
21894,0.38483533
21895,0.01824916
21896,0.11451875
21897,0.012327167
21898,0.087177634
21899,0.047964953
21900,0.02577287
21901,0.05158045
21902,0.22954628
21903,0.11956735
21904,0.2778997
21905,0.089659385
21906,0.27896768
21907,0.12921783
21908,0.096508555
21909,0.04483276
21910,0.4411175
21911,0.054436076
21912,0.061752196
21913,0.12744696
21914,0.23416455
21915,0.0457483
21916,0.057742693
21917,0.15590654
21918,0.3294881
21919,0.030947967
21920,0.3256602
21921,0.22297046
21922,0.06750898
21923,0.37487173
21924,0.22934254
21925,0.13649547
21926,0.040765807
21927,0.03149587
21928,0.95415366
21929,0.18138428
21930,0.16418779
21931,0.14320321
21932,0.027646627
21933,0.4764548
21934,0.23421778
21935,0.91008765
21936,0.103391275
21937,0.059015654
21938,0.16911846
21939,0.03284626
21940,0.86627567
21941,0.059504192
21942,0.25224522
21943,0.16943115
21944,0.5527335
21945,0.09219402
21946,0.05066987
21947,0.5912213
21948,0.04481458
21949,0.7692713
21950,0.41053358
21951,0.2030586
21952,0.13115375
21953,0.028247295
21954,0.049844224
21955,0.062165737
21956,0.2047156
21957,0.24108662
21958,0.21211065
21959,0.07264872
21960,0.7706803
21961,0.25151056
21962,0.067816615
21963,0.090934075
21964,0.18518636
21965,0.03568138
21966,0.1893402
21967,0.042780038
21968,0.094116315
21969,0.050808094
21970,0.012523562
21971,0.51805747
21972,0.91796345
21973,0.09295728
21974,0.046888348
21975,0.18283682
21976,0.03649783
21977,0.079765014
21978,0.0126182465
21979,0.097569734
21980,0.26915827
21981,0.10551895
21982,0.039512295
21983,0.822464
21984,0.69735956
21985,0.4252253
21986,0.119461834
21987,0.13185628
21988,0.05050741
21989,0.14959703
21990,0.081198186
21991,0.08126837
21992,0.06264168
21993,0.26497832
21994,0.09048317
21995,0.9166269
21996,0.04640946
21997,0.026846506
21998,0.2411348
21999,0.7900172
22000,0.017570002
22001,0.21873856
22002,0.41129547
22003,0.08829919
22004,0.05239545
22005,0.027300626
22006,0.119435705
22007,0.027997253
22008,0.18697825
22009,0.011939315
22010,0.06907628
22011,0.33444536
22012,0.13909492
22013,0.06596528
22014,0.025817027
22015,0.10461369
22016,0.03078025
22017,0.1392446
22018,0.04422032
22019,0.060888473
22020,0.060535993
22021,0.12573066
22022,0.028153934
22023,0.3726218
22024,0.66677374
22025,0.02222862
22026,0.2670008
22027,0.0862015
22028,0.13673025
22029,0.018259738
22030,0.28535625
22031,0.23741932
22032,0.014215888
22033,0.10143768
22034,0.075924106
22035,0.04886485
22036,0.2182767
22037,0.22668502
22038,0.23876758
22039,0.20201448
22040,0.062309105
22041,0.15811846
22042,0.08502158
22043,0.25169837
22044,0.52462035
22045,0.05930112
22046,0.063887954
22047,0.06878824
22048,0.21698834
22049,0.11003177
22050,0.011710584
22051,0.95376843
22052,0.022061823
22053,0.1050942
22054,0.92594826
22055,0.071159646
22056,0.18589021
22057,0.9772454
22058,0.08541069
22059,0.14347844
22060,0.25403562
22061,0.10564197
22062,0.55665386
22063,0.016374538
22064,0.0099452315
22065,0.061774258
22066,0.674683
22067,0.03695833
22068,0.12891294
22069,0.0217244
22070,0.03491054
22071,0.069812514
22072,0.12004599
22073,0.12620129
22074,0.06386149
22075,0.05350786
22076,0.33825818
22077,0.071418926
22078,0.314565
22079,0.3248675
22080,0.18018644
22081,0.34870854
22082,0.021806585
22083,0.37839717
22084,0.9420099
22085,0.053391594
22086,0.3720886
22087,0.046421077
22088,0.05898779
22089,0.022956295
22090,0.45419866
22091,0.101064555
22092,0.099746205
22093,0.020795409
22094,0.51383984
22095,0.07203055
22096,0.033757538
22097,0.13197066
22098,0.8089804
22099,0.5247291
22100,0.161517
22101,0.026527748
22102,0.35270923
22103,0.11357374
22104,0.071795635
22105,0.84617645
22106,0.12742215
22107,0.16773131
22108,0.0573608
22109,0.051996477
22110,0.041090757
22111,0.74148136
22112,0.09135287
22113,0.031074973
22114,0.010759543
22115,0.04982011
22116,0.2810444
22117,0.0075692493
22118,0.0798071
22119,0.13969183
22120,0.34864274
22121,0.055276453
22122,0.009699006
22123,0.04996517
22124,0.03466055
22125,0.2606477
22126,0.26653218
22127,0.6115341
22128,0.35873073
22129,0.042968217
22130,0.08397269
22131,0.015621056
22132,0.01928928
22133,0.17427589
22134,0.9207643
22135,0.70284563
22136,0.051354855
22137,0.027076688
22138,0.2674298
22139,0.022127446
22140,0.03168232
22141,0.044738058
22142,0.068441145
22143,0.01904686
22144,0.60739064
22145,0.8029419
22146,0.15275338
22147,0.17961586
22148,0.043423053
22149,0.053333983
22150,0.3411008
22151,0.21775402
22152,0.102258995
22153,0.42991465
22154,0.082165524
22155,0.089391485
22156,0.24428563
22157,0.021829039
22158,0.118503116
22159,0.17187707
22160,0.18274349
22161,0.052674722
22162,0.3156788
22163,0.18474205
22164,0.17533417
22165,0.08965504
22166,0.019220749
22167,0.04388879
22168,0.32374617
22169,0.013308306
22170,0.28044942
22171,0.23211671
22172,0.32297525
22173,0.09155527
22174,0.09348373
22175,0.20857306
22176,0.42780513
22177,0.027498106
22178,0.3934195
22179,0.122368924
22180,0.097038865
22181,0.06099341
22182,0.3827445
22183,0.12953097
22184,0.25730357
22185,0.13113725
22186,0.044474725
22187,0.30670395
22188,0.013993227
22189,0.038827118
22190,0.07318262
22191,0.05543857
22192,0.04365837
22193,0.88671505
22194,0.06710521
22195,0.02503511
22196,0.86914116
22197,0.29272255
22198,0.03297305
22199,0.19317766
22200,0.016079757
22201,0.16033833
22202,0.048690055
22203,0.12312054
22204,0.11220482
22205,0.16861178
22206,0.07764036
22207,0.022243313
22208,0.114988565
22209,0.872137
22210,0.068882726
22211,0.012061664
22212,0.035418816
22213,0.048182458
22214,0.047231354
22215,0.024437945
22216,0.1933647
22217,0.4286737
22218,0.03971946
22219,0.038006376
22220,0.15001251
22221,0.71478933
22222,0.25415772
22223,0.05466416
22224,0.20454244
22225,0.06752002
22226,0.05767614
22227,0.655319
22228,0.242171
22229,0.045358133
22230,0.72111857
22231,0.57093334
22232,0.31766805
22233,0.056533955
22234,0.5087165
22235,0.17028783
22236,0.8208592
22237,0.78209263
22238,0.20830223
22239,0.020922486
22240,0.047791414
22241,0.905387
22242,0.47206795
22243,0.100479476
22244,0.10738246
22245,0.5877962
22246,0.08031663
22247,0.1167878
22248,0.03433431
22249,0.035295915
22250,0.15780059
22251,0.8816808
22252,0.36254418
22253,0.7522884
22254,0.052422315
22255,0.084985584
22256,0.057174444
22257,0.021718826
22258,0.92543864
22259,0.28888062
22260,0.026275361
22261,0.09519367
22262,0.006104829
22263,0.03238894
22264,0.12651664
22265,0.029868886
22266,0.028744789
22267,0.30961898
22268,0.48107463
22269,0.75082517
22270,0.09989913
22271,0.10492797
22272,0.090871625
22273,0.10887952
22274,0.18565598
22275,0.103169374
22276,0.041894056
22277,0.19653985
22278,0.1303414
22279,0.04969766
22280,0.15569921
22281,0.09395277
22282,0.06674148
22283,0.30439585
22284,0.04250839
22285,0.12975572
22286,0.18403879
22287,0.11316288
22288,0.12133614
22289,0.060018416
22290,0.07212591
22291,0.6025071
22292,0.651311
22293,0.8568071
22294,0.9371836
22295,0.43539336
22296,0.17558037
22297,0.12626214
22298,0.076966524
22299,0.08309271
22300,0.14134061
22301,0.17207451
22302,0.0907576
22303,0.04254867
22304,0.38970473
22305,0.78351915
22306,0.026965464
22307,0.22107966
22308,0.5953743
22309,0.077913105
22310,0.14984961
22311,0.07740648
22312,0.27226835
22313,0.03419318
22314,0.31905165
22315,0.014651967
22316,0.106669866
22317,0.40572587
22318,0.5306189
22319,0.11989147
22320,0.15320256
22321,0.1318649
22322,0.12180081
22323,0.14402099
22324,0.13854855
22325,0.12836961
22326,0.013915557
22327,0.015505706
22328,0.057103876
22329,0.06715515
22330,0.052746046
22331,0.031954203
22332,0.31671453
22333,0.17480129
22334,0.30179176
22335,0.027892292
22336,0.40008834
22337,0.59348834
22338,0.145393
22339,0.44512913
22340,0.028750628
22341,0.7912678
22342,0.03951931
22343,0.02968964
22344,0.05556195
22345,0.03751647
22346,0.027889099
22347,0.053222843
22348,0.16983086
22349,0.41469786
22350,0.04504185
22351,0.369992
22352,0.11008844
22353,0.33902413
22354,0.058348026
22355,0.5267899
22356,0.06788974
22357,0.37666506
22358,0.5406598
22359,0.542022
22360,0.35693178
22361,0.080823556
22362,0.11645468
22363,0.026463287
22364,0.14560257
22365,0.13877632
22366,0.48424584
22367,0.17236935
22368,0.01568011
22369,0.12414093
22370,0.0472062
22371,0.33694348
22372,0.89982677
22373,0.026713423
22374,0.97065926
22375,0.12289166
22376,0.19665149
22377,0.3746186
22378,0.033085406
22379,0.95162517
22380,0.06422232
22381,0.17376845
22382,0.8796633
22383,0.29880035
22384,0.70849097
22385,0.27754307
22386,0.07861019
22387,0.08750544
22388,0.74124855
22389,0.18640806
22390,0.039252304
22391,0.129648
22392,0.38687152
22393,0.050335087
22394,0.07700851
22395,0.33638716
22396,0.057561904
22397,0.030523686
22398,0.29067743
22399,0.021085765
22400,0.8546609
22401,0.08754474
22402,0.41762218
22403,0.01471485
22404,0.01732923
22405,0.014125912
22406,0.011650929
22407,0.17970613
22408,0.17093818
22409,0.017917588
22410,0.21003771
22411,0.07546883
22412,0.03953229
22413,0.027880628
22414,0.050151132
22415,0.9137494
22416,0.15251994
22417,0.21767437
22418,0.066332385
22419,0.28383663
22420,0.03720413
22421,0.5236872
22422,0.5952002
22423,0.066377625
22424,0.28541028
22425,0.04932308
22426,0.051389936
22427,0.12225498
22428,0.02524473
22429,0.47974917
22430,0.05309088
22431,0.0721449
22432,0.27840358
22433,0.051250435
22434,0.058038816
22435,0.21227309
22436,0.043353494
22437,0.72358316
22438,0.08157116
22439,0.26557192
22440,0.022377681
22441,0.11366598
22442,0.2075949
22443,0.23033877
22444,0.111757725
22445,0.026694003
22446,0.15857123
22447,0.1505963
22448,0.96471876
22449,0.115051866
22450,0.521623
22451,0.07674336
22452,0.3555511
22453,0.2637822
22454,0.041876443
22455,0.49417552
22456,0.025695484
22457,0.04657703
22458,0.06283495
22459,0.22722188
22460,0.014660989
22461,0.01802953
22462,0.22116631
22463,0.12105959
22464,0.028057007
22465,0.08230309
22466,0.031264044
22467,0.045458082
22468,0.5986645
22469,0.81538314
22470,0.037807416
22471,0.019072106
22472,0.16535947
22473,0.2937001
22474,0.07445556
22475,0.40701023
22476,0.12839003
22477,0.22670728
22478,0.25920814
22479,0.031597305
22480,0.032569665
22481,0.05970589
22482,0.011471766
22483,0.020584008
22484,0.12414709
22485,0.14061311
22486,0.35871655
22487,0.058117367
22488,0.3916007
22489,0.4271482
22490,0.9015074
22491,0.8389417
22492,0.13916713
22493,0.038678292
22494,0.6588078
22495,0.013703894
22496,0.03439556
22497,0.13353391
22498,0.76523197
22499,0.25614986
22500,0.054665763
22501,0.4234302
22502,0.06977429
22503,0.5547346
22504,0.22500038
22505,0.018854994
22506,0.058954723
22507,0.14195314
22508,0.08768038
22509,0.23911268
22510,0.062617436
22511,0.029011374
22512,0.11890906
22513,0.01976644
22514,0.08445438
22515,0.8206286
22516,0.19687006
22517,0.075020336
22518,0.14606045
22519,0.017745355
22520,0.025621027
22521,0.018438764
22522,0.8553042
22523,0.20724148
22524,0.32605276
22525,0.1259197
22526,0.06677382
22527,0.21856526
22528,0.52988684
22529,0.06491698
22530,0.13484037
22531,0.037691157
22532,0.114604004
22533,0.029245898
22534,0.025264869
22535,0.10011507
22536,0.5132912
22537,0.17674744
22538,0.023632528
22539,0.025031375
22540,0.26858777
22541,0.014808841
22542,0.6400167
22543,0.02514417
22544,0.10658591
22545,0.2936153
22546,0.6643193
22547,0.3462774
22548,0.044178218
22549,0.054799125
22550,0.008745644
22551,0.10714463
22552,0.019709097
22553,0.05812587
22554,0.64178
22555,0.37497196
22556,0.119714454
22557,0.860809
22558,0.79366434
22559,0.029573647
22560,0.0345409
22561,0.024974678
22562,0.031184595
22563,0.07131753
22564,0.39464244
22565,0.51000917
22566,0.32639617
22567,0.14262703
22568,0.8482005
22569,0.015180336
22570,0.09370839
22571,0.25510976
22572,0.035823558
22573,0.034492116
22574,0.11901325
22575,0.2510394
22576,0.022200318
22577,0.64612544
22578,0.07908209
22579,0.070763774
22580,0.06785534
22581,0.050690413
22582,0.58918613
22583,0.016100321
22584,0.037831385
22585,0.08489187
22586,0.056849454
22587,0.18936996
22588,0.027011456
22589,0.044170536
22590,0.012906365
22591,0.05727309
22592,0.043298867
22593,0.18852988
22594,0.19340645
22595,0.015424805
22596,0.01844749
22597,0.24244058
22598,0.423929
22599,0.15276358
22600,0.45717365
22601,0.18258187
22602,0.05247621
22603,0.046510153
22604,0.04524689
22605,0.06355888
22606,0.11124401
22607,0.78944814
22608,0.38856855
22609,0.11755317
22610,0.5551278
22611,0.02657299
22612,0.2674753
22613,0.3608939
22614,0.08912023
22615,0.3706676
22616,0.19764186
22617,0.48380268
22618,0.38735566
22619,0.64651227
22620,0.23087402
22621,0.3182595
22622,0.38188484
22623,0.030229218
22624,0.24304548
22625,0.10323159
22626,0.03556239
22627,0.33936375
22628,0.6317257
22629,0.14891858
22630,0.528418
22631,0.5359816
22632,0.3660402
22633,0.029116862
22634,0.022334473
22635,0.012771236
22636,0.0705821
22637,0.07387671
22638,0.05747385
22639,0.027776653
22640,0.0721202
22641,0.053670198
22642,0.09564101
22643,0.059311442
22644,0.060581528
22645,0.88931406
22646,0.05546964
22647,0.20143835
22648,0.33277112
22649,0.015465098
22650,0.3693454
22651,0.048632164
22652,0.83958113
22653,0.11291927
22654,0.28964707
22655,0.52283204
22656,0.38945675
22657,0.04264498
22658,0.0615569
22659,0.13247247
22660,0.0381198
22661,0.57496506
22662,0.10964697
22663,0.13308826
22664,0.03869099
22665,0.2557931
22666,0.06823642
22667,0.039646745
22668,0.0069499435
22669,0.07144824
22670,0.12289353
22671,0.048565373
22672,0.07995172
22673,0.8563107
22674,0.13376352
22675,0.03369842
22676,0.8732109
22677,0.45299146
22678,0.043550905
22679,0.257336
22680,0.80004954
22681,0.934346
22682,0.085540704
22683,0.2742347
22684,0.06994868
22685,0.061395116
22686,0.1460019
22687,0.91217655
22688,0.041299667
22689,0.07835077
22690,0.34328026
22691,0.043366875
22692,0.021419153
22693,0.25292456
22694,0.9385344
22695,0.07428604
22696,0.040867373
22697,0.68284076
22698,0.21554771
22699,0.020762
22700,0.6271397
22701,0.06276587
22702,0.008154108
22703,0.4316467
22704,0.2963607
22705,0.065032035
22706,0.023197876
22707,0.031190962
22708,0.77405536
22709,0.6125386
22710,0.31509775
22711,0.92101747
22712,0.06248028
22713,0.025315575
22714,0.054092564
22715,0.3582812
22716,0.01026425
22717,0.15395474
22718,0.0436648
22719,0.059238013
22720,0.017385991
22721,0.06494601
22722,0.2203142
22723,0.06658919
22724,0.016748102
22725,0.008996007
22726,0.286781
22727,0.0266952
22728,0.07580238
22729,0.043370172
22730,0.164469
22731,0.77025884
22732,0.06298579
22733,0.12781192
22734,0.10127944
22735,0.34002298
22736,0.05137204
22737,0.4258591
22738,0.24183516
22739,0.19058831
22740,0.33207148
22741,0.0338101
22742,0.038390737
22743,0.0048164492
22744,0.33419034
22745,0.12955703
22746,0.5652855
22747,0.31469515
22748,0.07338234
22749,0.011586517
22750,0.29238212
22751,0.5776017
22752,0.24800599
22753,0.038848538
22754,0.40700725
22755,0.29213938
22756,0.020680591
22757,0.13001889
22758,0.06300289
22759,0.012216093
22760,0.038137943
22761,0.03983176
22762,0.20297697
22763,0.07934461
22764,0.24156618
22765,0.60060567
22766,0.52434117
22767,0.07280592
22768,0.13726789
22769,0.12425894
22770,0.96553147
22771,0.038624022
22772,0.0778672
22773,0.22492474
22774,0.14073597
22775,0.215695
22776,0.052647486
22777,0.20267227
22778,0.88365924
22779,0.74231976
22780,0.019533742
22781,0.120899625
22782,0.3223637
22783,0.9424531
22784,0.094001085
22785,0.414568
22786,0.2303289
22787,0.3051464
22788,0.052532274
22789,0.18888065
22790,0.00983754
22791,0.040850397
22792,0.038923595
22793,0.047418375
22794,0.13751444
22795,0.038784947
22796,0.44004574
22797,0.6834518
22798,0.6315826
22799,0.04663116
22800,0.027551094
22801,0.45956182
22802,0.02052324
22803,0.29177693
22804,0.2591368
22805,0.09273436
22806,0.37288445
22807,0.14382857
22808,0.29179466
22809,0.68337965
22810,0.06876275
22811,0.18219037
22812,0.035262864
22813,0.17342836
22814,0.42035028
22815,0.1622257
22816,0.018550618
22817,0.8304426
22818,0.24488351
22819,0.053871796
22820,0.036295544
22821,0.04821883
22822,0.03670242
22823,0.7481554
22824,0.14814809
22825,0.4924973
22826,0.21039456
22827,0.085937776
22828,0.20180602
22829,0.52857006
22830,0.110903494
22831,0.04599522
22832,0.013622316
22833,0.69970465
22834,0.9577831
22835,0.06746928
22836,0.06158837
22837,0.020840224
22838,0.076920114
22839,0.21016175
22840,0.06424418
22841,0.12716782
22842,0.3843806
22843,0.12775731
22844,0.09960052
22845,0.29742694
22846,0.3200085
22847,0.013537344
22848,0.045159034
22849,0.021001734
22850,0.05786481
22851,0.21159291
22852,0.07130064
22853,0.31172404
22854,0.27323547
22855,0.16732796
22856,0.5724486
22857,0.45332196
22858,0.9731128
22859,0.038434424
22860,0.2696527
22861,0.058917064
22862,0.021259345
22863,0.016989203
22864,0.09142909
22865,0.012931899
22866,0.52947634
22867,0.6246643
22868,0.014650618
22869,0.08163642
22870,0.068931445
22871,0.07508146
22872,0.26921624
22873,0.030499322
22874,0.9367912
22875,0.9501477
22876,0.89409226
22877,0.4638227
22878,0.046153966
22879,0.025940966
22880,0.48702803
22881,0.16429389
22882,0.037845727
22883,0.12424272
22884,0.059215486
22885,0.08453187
22886,0.58150166
22887,0.16172616
22888,0.029777393
22889,0.08792866
22890,0.073020294
22891,0.071574785
22892,0.34140256
22893,0.06426214
22894,0.073768325
22895,0.16849959
22896,0.070739366
22897,0.26305425
22898,0.07463453
22899,0.16353212
22900,0.12162594
22901,0.016065544
22902,0.053660218
22903,0.06521753
22904,0.03832468
22905,0.28117874
22906,0.0483885
22907,0.96999544
22908,0.06777511
22909,0.17135838
22910,0.017486604
22911,0.6178567
22912,0.014668589
22913,0.060714256
22914,0.32639173
22915,0.051512934
22916,0.94176364
22917,0.17694038
22918,0.06858322
22919,0.35146746
22920,0.46879256
22921,0.012519329
22922,0.11209367
22923,0.05529132
22924,0.3736163
22925,0.111562304
22926,0.5003596
22927,0.015368394
22928,0.45690498
22929,0.02652824
22930,0.96423554
22931,0.117649525
22932,0.25832802
22933,0.03346483
22934,0.33349743
22935,0.030922156
22936,0.29389757
22937,0.05090122
22938,0.0991298
22939,0.09093737
22940,0.48162925
22941,0.33639443
22942,0.06946806
22943,0.058986507
22944,0.021085816
22945,0.6228077
22946,0.15060212
22947,0.050112717
22948,0.10179827
22949,0.08562414
22950,0.14057387
22951,0.3094379
22952,0.035142265
22953,0.79936373
22954,0.65200734
22955,0.06340256
22956,0.027604865
22957,0.023519427
22958,0.263803
22959,0.8591371
22960,0.06079471
22961,0.60082394
22962,0.6087745
22963,0.050682817
22964,0.11703119
22965,0.16079506
22966,0.10057204
22967,0.06826647
22968,0.8603396
22969,0.6233247
22970,0.25899598
22971,0.7285868
22972,0.010669465
22973,0.012252258
22974,0.6833435
22975,0.20668638
22976,0.46569154
22977,0.18820883
22978,0.20663066
22979,0.89799243
22980,0.042247396
22981,0.08981916
22982,0.42568603
22983,0.86477464
22984,0.3891946
22985,0.021715853
22986,0.14618097
22987,0.12902582
22988,0.6008172
22989,0.10857388
22990,0.05657454
22991,0.39076144
22992,0.13658506
22993,0.050250616
22994,0.16579641
22995,0.11574964
22996,0.25463644
22997,0.060580947
22998,0.016893968
22999,0.11378556
23000,0.41211075
23001,0.03077882
23002,0.904316
23003,0.061081145
23004,0.020958707
23005,0.046629548
23006,0.14004378
23007,0.119340286
23008,0.17646459
23009,0.35550746
23010,0.14569227
23011,0.327402
23012,0.009827564
23013,0.3434655
23014,0.36283195
23015,0.26627597
23016,0.11764574
23017,0.92757624
23018,0.12901333
23019,0.05699429
23020,0.24486916
23021,0.09039988
